word1,word2,n,decade
deemed,sufficient,1,pre1900
deemed,unworthy,1,pre1900
defeated,municipal,1,pre1900
defend,southern,1,pre1900
defenseless,women,1,pre1900
defined,motive,1,pre1900
deg,cart,1,pre1900
degree,officers,1,pre1900
del,castillo,1,pre1900
del,kemper,1,pre1900
delegation,waited,1,pre1900
delethe,secret,1,pre1900
delicate,regard,1,pre1900
democrat,nates,1,pre1900
democratic,city,1,pre1900
democratic,district,1,pre1900
democratic,governors,1,pre1900
democratic,house,1,pre1900
democratic,negroes,1,pre1900
democratic,party,1,pre1900
democratic,president,1,pre1900
democratic,principles,1,pre1900
denda,mysterious,1,pre1900
denounce,murder,1,pre1900
dent,wrong,1,pre1900
denver,oct,1,pre1900
departing,bareheaded,1,pre1900
depew,president,1,pre1900
deputy,marshal,1,pre1900
deputy,sheriff,1,pre1900
dered,robert,1,pre1900
des,mend,1,pre1900
deserved,club,1,pre1900
deserves,especial,1,pre1900
designedly,hostile,1,pre1900
desolated,south,1,pre1900
desperado,gro,1,pre1900
desperate,character,1,pre1900
desperate,criminals,1,pre1900
desperate,deeds,1,pre1900
detroit,mion,1,pre1900
diately,rearrested,1,pre1900
dick,wers,1,pre1900
dis,company'a,1,pre1900
discounts,allowed,1,pre1900
discover,mother,1,pre1900
discuss,questions,1,pre1900
disens,political,1,pre1900
disgusting,birds,1,pre1900
disgusting,details,1,pre1900
dispassionate,eyes,1,pre1900
dispensers,forgetful,1,pre1900
dispensers,record,1,pre1900
distinct,periods,1,pre1900
distinct,sets,1,pre1900
distinguished,city,1,pre1900
distinthe,liveliest,1,pre1900
distraction,caused,1,pre1900
distrust,southern,1,pre1900
doc,wright,1,pre1900
dol,cused,1,pre1900
dol,leapheart,1,pre1900
dollars,allowed,1,pre1900
dollars,thirty,1,pre1900
dominant,minds,1,pre1900
doned,woman,1,pre1900
door,openers,1,pre1900
dorate,war,1,pre1900
doswell,412,1,pre1900
doswell,miford,1,pre1900
doswell,millor,1,pre1900
doswll,ashland,1,pre1900
double,niformation,1,pre1900
double,time,1,pre1900
dowa,io,1,pre1900
downward,steps,1,pre1900
dr,cook,1,pre1900
dr,frederick,1,pre1900
dr,lochner,1,pre1900
dr,ryder's,1,pre1900
dr,walter,1,pre1900
dreadful,charge,1,pre1900
dreadful,crime,1,pre1900
dred,millions,1,pre1900
dress,party,1,pre1900
dressed,hospital,1,pre1900
drowning,rall,1,pre1900
drtroit,mich,1,pre1900
drugs,media,1,pre1900
drunk,unfor,1,pre1900
du,persons,1,pre1900
dub,meetz,1,pre1900
due,attention,1,pre1900
due,pro,1,pre1900
due,till,1,pre1900
duly,proved,1,pre1900
duly,qualified,1,pre1900
dumas,anger,1,pre1900
dumont,family,1,pre1900
duskin,killing,1,pre1900
duskin,started,1,pre1900
dying,condition,1,pre1900
dyna,izens,1,pre1900
eame,frightened,1,pre1900
ean,sell,1,pre1900
ear,numerous,1,pre1900
earliest,trains,1,pre1900
earnest,words,1,pre1900
